customer_id,gender,senior,tenure_months,monthly_charges,total_charges,contract,payment_method,num_services,churn
CUST-06074,Female,0,65,117.19,7624.98,One year,Credit card,7,0
CUST-06075,Female,0,20,49.86,988.69,One year,Credit card,8,1
CUST-06076,Male,1,46,78.16,3899.54,Two year,Mailed check,3,0
CUST-06077,Male,0,21,57.49,1320.53,One year,Electronic check,5,0
CUST-06078,Male,0,24,81.99,1929.38,Two year,Electronic check,1,0
CUST-06079,Male,0,15,34.14,532.95,One year,Credit card,7,1
CUST-06080,Female,1,57,68.29,4218.59,Month-to-month,Credit card,2,0
CUST-06081,Male,0,23,64.79,1611.16,Month-to-month,Mailed check,1,0
CUST-06082,Female,0,62,99.9,6767.84,Two year,Credit card,3,0
CUST-06083,Female,0,47,19.5,998.73,One year,Credit card,6,1
CUST-06084,Female,0,67,112.39,7533.47,Two year,Bank transfer,2,0
CUST-06085,Female,0,34,37.53,1193.93,Two year,Mailed check,6,0
CUST-06086,Female,0,36,112.22,3989.42,Two year,Credit card,2,1
CUST-06087,Male,0,41,65.82,2467.0,One year,Mailed check,4,0
CUST-06088,Female,0,23,28.7,604.05,Month-to-month,Mailed check,7,1
CUST-06089,Male,0,44,86.55,3830.75,One year,Electronic check,1,0
CUST-06090,Female,0,52,114.86,5459.84,One year,Electronic check,1,1
CUST-06091,Male,0,59,76.54,4827.04,Month-to-month,Bank transfer,2,0
CUST-06092,Female,0,36,119.41,4699.38,Two year,Credit card,1,0
CUST-06093,Female,1,56,45.98,2593.01,Month-to-month,Electronic check,7,0
CUST-06094,Female,0,46,73.1,3513.86,Month-to-month,Electronic check,8,0
CUST-06095,Female,0,69,117.35,8124.34,One year,Mailed check,1,0
CUST-06096,Male,0,16,22.7,398.82,Two year,Bank transfer,7,0
CUST-06097,Female,0,19,65.13,1165.79,One year,Credit card,4,0
CUST-06098,Male,0,38,36.92,1392.43,Month-to-month,Bank transfer,1,0
CUST-06099,Female,0,12,33.36,371.71,Two year,Bank transfer,5,0
CUST-06100,Male,0,13,71.48,970.61,Month-to-month,Electronic check,6,0
CUST-06101,Female,0,7,105.06,667.61,Month-to-month,Credit card,5,1
CUST-06102,Male,0,15,56.32,859.82,Month-to-month,Bank transfer,4,0
CUST-06103,Male,0,71,78.87,5955.43,Month-to-month,Credit card,6,0
CUST-06104,Male,0,50,23.67,1253.44,One year,Mailed check,7,0
CUST-06105,Male,1,47,100.67,5036.06,Two year,Mailed check,2,1
CUST-06106,Male,1,66,28.32,1712.87,Month-to-month,Mailed check,2,0
CUST-06107,Female,1,50,70.58,3279.76,Two year,Bank transfer,7,0
CUST-06108,Male,0,4,82.26,319.39,One year,Bank transfer,1,0
CUST-06109,Male,0,24,48.38,1238.63,One year,Mailed check,3,0
CUST-06110,Female,0,12,62.57,697.87,Two year,Bank transfer,4,0
CUST-06111,Male,0,10,103.93,1070.93,Two year,Electronic check,7,0
CUST-06112,Male,0,12,89.69,1181.65,Month-to-month,Mailed check,2,1
CUST-06113,Male,1,56,70.69,3908.92,One year,Bank transfer,3,0
CUST-06114,Male,0,33,41.7,1440.47,One year,Bank transfer,8,0
CUST-06115,Male,1,25,60.7,1485.05,Month-to-month,Bank transfer,7,0
CUST-06116,Female,0,43,55.14,2519.51,Month-to-month,Mailed check,4,0
CUST-06117,Male,0,36,51.77,1740.54,Two year,Electronic check,2,0
CUST-06118,Female,1,68,67.84,4987.65,Month-to-month,Bank transfer,1,0
CUST-06119,Female,0,60,69.57,4551.8,One year,Credit card,3,0
CUST-06120,Female,0,19,63.83,1155.4,Month-to-month,Credit card,2,0
CUST-06121,Female,0,39,26.0,987.35,Month-to-month,Credit card,4,0
CUST-06122,Female,0,68,76.39,5221.75,Two year,Mailed check,2,0
CUST-06123,Male,0,49,102.99,,Month-to-month,Mailed check,1,1
CUST-06124,Female,0,66,109.79,7604.14,Two year,Bank transfer,4,0
CUST-06125,Male,0,68,73.78,5403.06,Month-to-month,Bank transfer,5,0
CUST-06126,Male,0,36,35.81,,Two year,Mailed check,2,0
CUST-06127,Female,0,29,73.63,2109.43,Month-to-month,Mailed check,2,0
CUST-06128,Male,1,57,75.66,4220.63,Two year,Mailed check,1,0
CUST-06129,Male,0,34,106.38,3975.59,Two year,Mailed check,1,1
CUST-06130,Male,0,59,94.72,,Month-to-month,Mailed check,6,1
CUST-06131,Female,0,0,50.19,0.0,Month-to-month,Mailed check,7,1
CUST-06132,Female,0,20,88.92,1952.01,Two year,Bank transfer,7,0
CUST-06133,Male,1,64,42.62,2914.57,Month-to-month,Bank transfer,6,1
CUST-06134,Male,0,35,72.76,2370.78,One year,Electronic check,7,0
CUST-06135,Female,0,59,86.2,5162.5,Two year,Credit card,3,0
CUST-06136,Female,1,28,24.63,624.31,One year,Bank transfer,6,0
CUST-06137,Male,0,12,65.58,729.7,Two year,Mailed check,6,0
CUST-06138,Female,0,8,112.35,982.95,One year,Electronic check,3,0
CUST-06139,Female,0,59,80.63,4401.05,Month-to-month,Credit card,5,0
CUST-06140,Male,0,9,40.98,364.93,One year,Mailed check,7,1
CUST-06141,Female,0,56,110.51,,Month-to-month,Bank transfer,2,0
CUST-06142,Female,0,37,85.24,3240.15,One year,Mailed check,2,0
CUST-06143,Male,0,29,56.03,1470.06,Two year,Credit card,6,0
CUST-06144,Male,1,32,72.46,2480.38,Two year,Electronic check,7,0
CUST-06145,Female,0,0,59.91,0.0,Two year,Bank transfer,4,1
CUST-06146,Female,0,43,47.63,1974.1,Two year,Mailed check,2,0
CUST-06147,Female,0,14,69.93,965.93,Two year,Bank transfer,3,0
CUST-06148,Female,1,34,70.4,2310.37,One year,Electronic check,6,0
CUST-06149,Female,1,65,71.3,4964.6,Two year,Mailed check,4,0
CUST-06150,Female,1,18,59.87,1129.56,Two year,Mailed check,7,0
CUST-06151,Female,0,25,82.54,2150.3,Two year,Bank transfer,7,0
CUST-06152,Male,0,7,21.72,151.65,Month-to-month,Electronic check,3,0
CUST-06153,Male,0,13,109.18,1300.72,Month-to-month,Bank transfer,4,0
CUST-06154,Male,0,54,67.48,,One year,Credit card,2,0
CUST-06155,Male,1,7,20.1,130.35,Month-to-month,Bank transfer,5,0
CUST-06156,Female,1,2,22.73,45.03,Two year,Mailed check,3,0
CUST-06157,Female,0,46,39.23,1660.05,One year,Electronic check,1,0
CUST-06158,Male,1,27,83.1,2202.36,One year,Mailed check,7,0
CUST-06159,Male,0,32,100.54,3314.18,Two year,Bank transfer,3,0
CUST-06160,Female,0,45,31.24,1337.71,One year,Bank transfer,8,0
CUST-06161,Male,1,60,85.73,4801.23,Two year,Bank transfer,5,0
CUST-06162,Male,0,25,29.94,757.72,Two year,Mailed check,8,1
CUST-06163,Male,1,69,29.91,2086.31,Two year,Credit card,5,0
CUST-06164,Female,0,62,77.75,4356.42,One year,Credit card,2,0
CUST-06165,Male,0,28,110.74,2912.89,Two year,Credit card,2,0
CUST-06166,Female,0,66,36.63,2290.48,Month-to-month,Credit card,5,1
CUST-06167,Female,0,26,27.85,671.61,Month-to-month,Bank transfer,4,0
CUST-06168,Male,1,24,114.82,3000.79,One year,Electronic check,2,0
CUST-06169,Male,0,27,39.09,1099.65,One year,Bank transfer,2,0
CUST-06170,Female,0,50,86.68,4414.58,Month-to-month,Bank transfer,5,0
CUST-06171,Male,0,10,52.21,483.37,Month-to-month,Electronic check,1,0
CUST-06172,Female,1,50,86.61,4178.88,Two year,Bank transfer,8,0
CUST-06173,Male,0,59,79.49,4565.65,Month-to-month,Credit card,6,1
CUST-06174,Female,0,69,62.94,4386.59,Two year,Electronic check,7,0
CUST-06175,Female,0,45,60.51,2972.59,Month-to-month,Electronic check,2,0
CUST-06176,Female,0,28,33.02,972.01,Month-to-month,Mailed check,7,1
CUST-06177,Female,0,4,88.8,337.76,One year,Electronic check,8,0
CUST-06178,Male,0,71,41.79,2953.49,Two year,Credit card,3,1
CUST-06179,Female,0,33,40.9,1223.36,One year,Bank transfer,2,0
CUST-06180,Female,0,60,34.03,2044.44,One year,Mailed check,8,0
CUST-06181,Male,0,47,57.35,2563.6,Month-to-month,Mailed check,7,0
CUST-06182,Male,0,0,39.06,0.0,Month-to-month,Mailed check,1,0
CUST-06183,Male,0,61,83.88,5454.84,Month-to-month,Electronic check,3,0
CUST-06184,Male,1,29,118.91,3389.21,Two year,Credit card,5,0
CUST-06185,Male,0,26,98.75,2570.76,One year,Bank transfer,3,0
CUST-06186,Male,0,71,91.95,6860.69,Month-to-month,Bank transfer,7,1
CUST-06187,Male,0,49,56.45,2734.59,Two year,Credit card,2,0
CUST-06188,Female,0,65,26.96,1821.2,Month-to-month,Mailed check,3,0
CUST-06189,Female,0,22,45.12,958.37,Two year,Bank transfer,7,0
CUST-06190,Female,0,53,89.24,5136.94,Month-to-month,Mailed check,7,1
CUST-06191,Male,0,69,23.05,1536.2,Two year,Credit card,3,0
CUST-06192,Female,1,21,56.62,1282.04,Two year,Credit card,8,1
CUST-06193,Male,0,12,70.92,905.59,Two year,Credit card,5,0
CUST-06194,Female,0,70,64.24,4265.84,One year,Mailed check,7,0
CUST-06195,Female,0,72,26.85,2008.36,Month-to-month,Mailed check,3,1
CUST-06196,Female,1,68,65.62,4078.22,Two year,Bank transfer,7,0
CUST-06197,Female,0,27,25.47,676.31,Two year,Electronic check,7,0
CUST-06198,Male,1,45,28.92,1253.9,One year,Credit card,8,0
CUST-06199,Female,0,23,94.27,2108.9,One year,Mailed check,3,0
CUST-06200,Male,0,47,40.36,1764.02,Month-to-month,Bank transfer,6,0
CUST-06201,Female,0,13,85.16,1148.94,One year,Electronic check,3,0
CUST-06202,Female,1,36,37.56,1324.59,Month-to-month,Bank transfer,7,0
CUST-06203,Female,0,10,61.6,635.65,One year,Bank transfer,5,0
CUST-06204,Male,0,21,101.11,2210.44,Month-to-month,Electronic check,1,1
CUST-06205,Male,0,6,26.36,153.69,Month-to-month,Credit card,2,0
CUST-06206,Male,0,63,65.11,3750.81,Two year,Electronic check,7,0
CUST-06207,Male,0,0,92.2,0.0,Two year,Electronic check,8,1
CUST-06208,Female,0,8,59.75,484.93,One year,Bank transfer,3,0
CUST-06209,Female,0,55,50.48,2719.52,One year,Credit card,4,0
CUST-06210,Male,0,71,57.73,,Two year,Credit card,8,1
CUST-06211,Male,0,33,29.3,879.56,Month-to-month,Electronic check,3,0
CUST-06212,Female,0,21,35.73,776.34,Month-to-month,Bank transfer,4,1
CUST-06213,Female,1,43,28.15,1270.52,One year,Mailed check,5,0
CUST-06214,Female,0,67,116.6,8424.83,One year,Mailed check,7,1
CUST-06215,Female,0,64,93.93,5936.07,One year,Mailed check,7,0
CUST-06216,Female,1,46,23.79,1087.31,Two year,Credit card,8,0
CUST-06217,Male,0,34,92.2,3447.7,Month-to-month,Credit card,8,1
CUST-06218,Female,0,61,76.97,5119.92,Month-to-month,Credit card,4,0
CUST-06219,Female,0,66,91.03,6079.82,Two year,Mailed check,1,0
CUST-06220,Female,0,10,76.59,817.72,Month-to-month,Credit card,1,0
CUST-06221,Male,0,12,91.08,1056.37,Two year,Electronic check,3,0
CUST-06222,Male,0,52,79.02,4124.53,Two year,Mailed check,2,0
CUST-06223,Female,0,41,78.26,2921.32,Two year,Electronic check,7,1
CUST-06224,Female,0,50,29.92,,Month-to-month,Bank transfer,5,0
CUST-06225,Female,0,59,34.18,1878.65,Two year,Bank transfer,6,0
CUST-06226,Female,0,50,112.01,5512.13,Month-to-month,Bank transfer,5,1
CUST-06227,Male,0,3,37.38,102.18,Month-to-month,Electronic check,3,1
CUST-06228,Male,0,40,23.65,1036.92,One year,Bank transfer,4,0
CUST-06229,Male,0,30,112.8,3053.82,One year,Bank transfer,3,0
CUST-06230,Female,0,45,101.4,4741.67,Two year,Electronic check,7,0
CUST-06231,Male,0,1,58.15,62.79,Two year,Electronic check,5,0
CUST-06232,Male,0,4,49.78,184.62,One year,Bank transfer,1,0
CUST-06233,Male,0,39,52.07,1944.03,Month-to-month,Mailed check,4,0
CUST-06234,Male,0,21,115.76,2288.39,Two year,Mailed check,3,0
CUST-06235,Male,1,27,91.04,2611.95,One year,Bank transfer,6,0
CUST-06236,Female,0,41,81.22,3604.97,Two year,Electronic check,2,0
CUST-06237,Female,0,41,92.01,3776.6,Two year,Mailed check,3,0
CUST-06238,Female,1,23,101.48,2257.63,Month-to-month,Credit card,7,0
CUST-06239,Female,0,50,63.67,2887.22,Month-to-month,Mailed check,1,1
CUST-06240,Male,1,17,24.9,448.16,Month-to-month,Mailed check,5,0
CUST-06241,Female,0,3,57.81,189.12,One year,Bank transfer,3,1
CUST-06242,Male,0,52,22.69,1267.18,One year,Credit card,7,0
CUST-06243,Male,0,58,21.41,1223.41,Two year,Credit card,5,1
CUST-06244,Female,0,4,23.61,93.97,Month-to-month,Credit card,2,0
CUST-06245,Male,0,16,94.87,1543.6,Month-to-month,Credit card,5,0
CUST-06246,Female,0,28,91.15,2565.69,One year,Credit card,6,0
CUST-06247,Female,1,71,70.89,5338.29,Month-to-month,Electronic check,4,0
CUST-06248,Female,0,20,52.67,999.05,Two year,Mailed check,1,0
CUST-06249,Male,0,18,104.03,1812.32,Month-to-month,Mailed check,6,1
CUST-06250,Male,0,71,91.16,6720.79,Month-to-month,Credit card,4,1
CUST-06251,Female,1,53,102.85,5178.59,One year,Credit card,2,0
CUST-06252,Female,0,61,116.34,7304.52,Two year,Bank transfer,3,0
CUST-06253,Male,0,14,76.78,972.69,One year,Credit card,7,1
CUST-06254,Female,0,30,118.45,3301.19,Month-to-month,Credit card,2,0
CUST-06255,Female,0,47,23.02,1014.02,Month-to-month,Bank transfer,8,0
CUST-06256,Male,0,46,58.28,2943.61,Month-to-month,Bank transfer,6,0
CUST-06257,Female,0,15,103.46,1468.8,One year,Electronic check,2,1
CUST-06258,Female,0,58,47.73,2537.3,Two year,Credit card,4,0
CUST-06259,Female,1,28,101.74,2568.52,Two year,Mailed check,2,0
CUST-06260,Male,0,14,27.03,410.07,One year,Mailed check,5,0
CUST-06261,Female,0,44,109.6,4457.42,Two year,Electronic check,5,0
CUST-06262,Female,0,14,100.68,1485.94,Month-to-month,Credit card,5,0
CUST-06263,Female,0,64,97.14,6521.66,Month-to-month,Bank transfer,3,1
CUST-06264,Male,0,27,98.39,2887.39,Month-to-month,Credit card,2,0
CUST-06265,Female,0,60,88.9,5368.03,One year,Bank transfer,4,0
CUST-06266,Male,0,17,33.9,599.09,Two year,Credit card,2,0
CUST-06267,Male,0,63,38.06,2545.81,Two year,Electronic check,2,1
CUST-06268,Male,1,62,102.6,5964.56,Month-to-month,Electronic check,5,1
CUST-06269,Male,1,59,72.28,4421.42,Two year,Credit card,5,0
CUST-06270,Male,0,17,72.94,1315.96,One year,Credit card,1,0
CUST-06271,Female,0,50,53.06,2522.92,Month-to-month,Credit card,4,0
CUST-06272,Female,0,29,51.81,1394.52,One year,Mailed check,4,0
CUST-06273,Male,1,11,81.33,944.19,One year,Mailed check,4,0
CUST-06274,Male,0,19,32.97,604.01,Month-to-month,Electronic check,2,0
CUST-06275,Female,0,60,104.08,6002.79,Two year,Bank transfer,7,0
CUST-06276,Male,1,43,57.47,2586.28,Two year,Electronic check,6,0
CUST-06277,Male,0,17,30.53,490.75,Two year,Credit card,3,0
CUST-06278,Male,0,54,88.63,4774.18,Two year,Credit card,6,0
CUST-06279,Female,1,63,28.98,1772.2,Two year,Bank transfer,4,0
CUST-06280,Male,0,57,87.89,5492.73,Two year,Bank transfer,2,0
CUST-06281,Female,0,44,73.29,3486.14,Month-to-month,Mailed check,8,0
CUST-06282,Male,1,10,36.63,391.1,One year,Mailed check,1,0
CUST-06283,Female,1,57,46.29,2394.09,Two year,Bank transfer,8,1
CUST-06284,Male,0,67,59.33,4264.93,Two year,Bank transfer,3,0
CUST-06285,Female,0,14,42.49,618.57,One year,Credit card,6,0
CUST-06286,Female,0,9,23.2,203.19,Two year,Credit card,7,0
CUST-06287,Male,0,28,106.45,2974.2,Two year,Credit card,2,0
CUST-06288,Female,1,4,23.39,92.78,Two year,Credit card,3,1
CUST-06289,Male,1,0,39.63,0.0,Two year,Credit card,8,0
CUST-06290,Female,0,20,42.01,821.32,Month-to-month,Mailed check,6,0
CUST-06291,Female,1,18,56.13,954.11,Month-to-month,Mailed check,6,0
CUST-06292,Male,1,0,84.63,0.0,Two year,Credit card,2,0
CUST-06293,Female,0,69,50.97,3313.69,Two year,Credit card,3,0
CUST-06294,Male,1,0,33.9,0.0,Month-to-month,Credit card,7,1
CUST-06295,Female,1,53,66.77,3702.23,Month-to-month,Credit card,3,1
CUST-06296,Female,0,15,43.26,669.67,One year,Electronic check,8,0
CUST-06297,Female,0,2,59.57,128.12,Two year,Electronic check,2,0
CUST-06298,Female,0,30,83.48,2567.27,Two year,Electronic check,1,0
CUST-06299,Female,0,3,114.68,335.04,One year,Bank transfer,6,1
CUST-06300,Female,0,34,111.63,3526.79,Two year,Mailed check,1,0
CUST-06301,Male,1,68,68.56,4440.72,Two year,Credit card,7,0
CUST-06302,Female,0,54,83.2,4086.27,One year,Bank transfer,3,0
CUST-06303,Male,1,16,87.84,1467.94,Month-to-month,Bank transfer,3,0
CUST-06304,Male,0,56,56.57,3102.18,Two year,Electronic check,3,0
CUST-06305,Male,0,19,64.16,1146.7,One year,Mailed check,8,0
CUST-06306,Male,0,1,62.67,61.43,Month-to-month,Mailed check,5,0
CUST-06307,Male,1,60,106.32,6546.52,One year,Electronic check,4,0
CUST-06308,Female,0,55,21.7,1197.86,Two year,Bank transfer,7,0
CUST-06309,Male,0,31,43.94,1465.46,One year,Credit card,5,0
CUST-06310,Female,0,35,81.17,2786.48,Month-to-month,Mailed check,7,0
CUST-06311,Female,0,56,33.35,1893.26,Two year,Mailed check,6,0
CUST-06312,Female,0,42,115.14,4522.27,One year,Mailed check,7,1
CUST-06313,Female,1,47,44.6,1976.44,One year,Electronic check,3,1
CUST-06314,Male,0,37,59.96,2342.81,One year,Mailed check,7,1
CUST-06315,Male,0,47,96.84,4199.88,One year,Electronic check,7,1
CUST-06316,Male,0,16,112.82,1902.2,Month-to-month,Credit card,3,0
CUST-06317,Female,1,34,49.84,1849.48,Month-to-month,Bank transfer,6,1
CUST-06318,Male,0,71,21.2,1355.66,Month-to-month,Bank transfer,1,0
CUST-06319,Male,0,34,44.94,1451.29,Month-to-month,Credit card,8,0
CUST-06320,Male,1,18,42.89,706.66,Month-to-month,Bank transfer,4,0
CUST-06321,Female,0,42,73.73,3402.89,Two year,Credit card,4,0
CUST-06322,Female,0,3,43.13,133.95,Month-to-month,Mailed check,1,0
CUST-06323,Female,0,52,75.73,4308.83,Two year,Mailed check,5,0
CUST-06324,Male,1,71,50.18,3593.98,Month-to-month,Credit card,5,0
CUST-06325,Male,0,10,107.89,1116.5,Month-to-month,Credit card,4,1
CUST-06326,Female,0,24,83.61,2106.89,Month-to-month,Electronic check,4,1
CUST-06327,Male,0,47,55.95,2698.48,One year,Electronic check,6,0
CUST-06328,Female,0,50,77.51,3780.94,Month-to-month,Bank transfer,3,1
CUST-06329,Female,1,7,112.31,806.65,One year,Bank transfer,4,1
CUST-06330,Male,0,9,104.77,875.05,Month-to-month,Mailed check,7,1
CUST-06331,Female,1,30,77.63,2134.73,One year,Electronic check,8,0
CUST-06332,Male,0,6,96.07,631.26,One year,Electronic check,1,0
CUST-06333,Female,0,35,96.02,3509.42,Month-to-month,Credit card,2,1
CUST-06334,Female,0,71,34.29,2601.7,Two year,Bank transfer,8,0
CUST-06335,Male,0,58,27.09,1472.83,Two year,Mailed check,7,0
CUST-06336,Female,0,34,88.14,2948.23,Month-to-month,Bank transfer,5,0
CUST-06337,Male,0,62,27.96,1725.06,One year,Mailed check,1,1
CUST-06338,Female,0,65,89.16,5883.57,One year,Electronic check,3,0
CUST-06339,Male,1,29,63.98,1743.39,Two year,Electronic check,7,0
CUST-06340,Male,0,53,83.51,4150.28,Month-to-month,Electronic check,7,1
CUST-06341,Male,0,49,91.58,4599.53,Month-to-month,Bank transfer,4,1
CUST-06342,Male,0,32,107.36,3461.9,Month-to-month,Bank transfer,7,1
CUST-06343,Female,0,49,91.58,4754.92,One year,Mailed check,2,1
CUST-06344,Male,0,69,43.08,3213.58,Two year,Electronic check,5,0
CUST-06345,Male,0,18,84.75,1609.62,One year,Credit card,7,0
CUST-06346,Male,0,17,83.94,1330.7,One year,Mailed check,6,0
CUST-06347,Male,1,54,20.13,1082.81,One year,Bank transfer,6,0
CUST-06348,Female,0,44,49.82,2169.1,Month-to-month,Mailed check,2,1
CUST-06349,Female,0,52,104.39,5754.18,One year,Bank transfer,4,0
CUST-06350,Male,0,44,37.42,1703.69,One year,Bank transfer,2,0
CUST-06351,Male,0,56,20.03,1025.67,Two year,Mailed check,2,0
CUST-06352,Female,0,65,90.87,5345.46,Month-to-month,Electronic check,3,1
CUST-06353,Male,0,44,22.34,944.56,One year,Mailed check,7,0
CUST-06354,Male,0,21,45.0,1020.41,Month-to-month,Bank transfer,4,1
CUST-06355,Male,0,36,51.23,1993.72,Month-to-month,Credit card,5,0
CUST-06356,Male,0,45,25.16,1220.72,Month-to-month,Bank transfer,3,0
CUST-06357,Male,0,60,49.25,3102.73,One year,Electronic check,6,0
CUST-06358,Male,1,21,98.31,1972.31,One year,Credit card,5,0
CUST-06359,Female,1,46,83.46,4165.3,Month-to-month,Credit card,3,0
CUST-06360,Male,0,21,43.88,963.68,Two year,Mailed check,7,0
CUST-06361,Male,0,41,84.06,3650.94,Month-to-month,Electronic check,3,0
CUST-06362,Female,0,26,81.77,2099.76,One year,Electronic check,1,0
CUST-06363,Male,0,9,76.59,688.26,Month-to-month,Electronic check,1,1
CUST-06364,Female,1,35,101.85,3276.85,Month-to-month,Bank transfer,1,1
CUST-06365,Female,0,29,45.88,1213.28,Month-to-month,Bank transfer,8,0
CUST-06366,Female,1,43,105.14,4537.21,Two year,Credit card,1,0
CUST-06367,Male,0,63,111.18,7667.17,Month-to-month,Electronic check,7,1
CUST-06368,Male,1,44,114.16,4924.52,One year,Electronic check,3,0
CUST-06369,Male,1,66,104.2,6580.99,Month-to-month,Bank transfer,6,1
CUST-06370,Female,0,34,57.16,2076.09,Month-to-month,Electronic check,7,0
CUST-06371,Female,1,18,105.77,1966.83,One year,Bank transfer,1,1
CUST-06372,Female,0,5,76.9,,Two year,Electronic check,1,0
CUST-06373,Female,0,64,76.14,4990.42,Two year,Bank transfer,2,0
CUST-06374,Female,0,31,88.43,2542.42,Month-to-month,Mailed check,1,1
CUST-06375,Female,1,14,26.68,340.46,One year,Bank transfer,8,1
CUST-06376,Male,0,57,97.48,6019.36,Two year,Bank transfer,8,1
CUST-06377,Male,0,17,53.8,888.59,Month-to-month,Credit card,4,0
CUST-06378,Male,0,58,36.78,2324.34,One year,Electronic check,7,1
CUST-06379,Female,0,63,100.96,,Month-to-month,Bank transfer,6,1
CUST-06380,Male,1,5,104.53,526.79,Two year,Mailed check,8,1
CUST-06381,Male,1,53,69.83,3943.42,One year,Credit card,7,0
CUST-06382,Male,0,36,117.77,4603.59,Month-to-month,Bank transfer,6,1
CUST-06383,Female,1,64,21.73,1425.51,Month-to-month,Mailed check,2,1
CUST-06384,Male,0,53,52.81,2665.09,Month-to-month,Credit card,1,1
CUST-06385,Male,1,63,45.29,2930.08,Month-to-month,Electronic check,2,1
CUST-06386,Male,0,24,67.75,1771.82,One year,Mailed check,5,1
CUST-06387,Female,0,69,97.52,6962.02,Two year,Electronic check,6,0
